기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20260506123500,78894.9,47144.8,67150.0,31750.0,67.3458,11192.0,21.8078
20260506124000,78918.8,47090.9,67150.0,31827.9,67.5881,11447.2,22.3541
20260506124500,78892.9,47216.2,67150.0,31676.7,67.0887,11380.5,22.1781
20260506125000,79004.1,47327.0,67150.0,31677.1,66.9325,11479.1,22.3036
20260506125500,79064.3,47687.6,67150.0,31376.7,65.7963,11334.3,21.8403
20260506130000,79031.9,48432.5,67150.0,30599.4,63.1795,10684.8,20.4519
20260506130500,78973.9,49663.4,67150.0,29310.6,59.0185,10089.9,19.1303
20260506131000,80430.2,49738.1,67150.0,30692.2,61.7076,11020.0,20.9231
20260506131500,80410.4,50232.8,67150.0,30177.6,60.0754,11132.4,21.0592
20260506132000,80443.4,50224.0,67150.0,30219.4,60.1692,11394.2,21.5604
20260506132500,80409.7,50819.0,67150.0,29590.6,58.2274,11369.1,21.401
20260506133000,80557.0,51050.6,67150.0,29506.5,57.7985,11263.0,21.0495
20260506133500,79249.4,51101.6,67150.0,28147.9,55.0822,10567.5,19.8486
20260506134000,79214.9,51262.7,67150.0,27952.2,54.5274,10919.0,20.4646
20260506134500,79251.5,51838.5,67150.0,27413.0,52.8815,10587.9,19.6053
20260506135000,79291.4,51969.1,67150.0,27322.2,52.574,10500.6,19.5343
20260506135500,79304.2,52192.0,67150.0,27112.2,51.9471,10681.5,19.7821
20260506140000,79296.9,52375.6,67150.0,26921.3,51.4004,10812.7,19.9636
20260506140500,80050.9,52486.3,67150.0,27564.6,52.5177,10994.2,20.2539
20260506141000,80133.4,52753.4,67150.0,27380.0,51.9019,11069.9,20.3034
20260506141500,80164.6,52961.2,67150.0,27203.4,51.3647,11412.8,20.8392
20260506142000,80064.9,52980.0,67150.0,27084.9,51.1228,11416.3,20.8628
20260506142500,80012.4,53090.9,67150.0,26921.5,50.7082,11351.1,20.7131
20260506143000,80063.3,53596.3,67150.0,26467.0,49.3821,11383.5,20.5669
20260506143500,79926.1,53828.6,67150.0,26097.6,48.4828,11479.9,20.6837
20260506144000,79818.2,53849.3,67150.0,25968.9,48.2252,11461.4,20.6332
20260506144500,79794.7,54230.8,67150.0,25563.9,47.1392,11203.4,20.0234
20260506145000,79658.0,54252.4,67150.0,25405.6,46.8285,11188.5,19.9924
20260506145500,79640.3,54458.8,67150.0,25181.5,46.2395,11389.2,20.2677
20260506150000,79464.8,54533.9,67150.0,24931.0,45.7165,11567.2,20.5835
20260506150500,81122.4,54425.6,67150.0,26696.8,49.052,12202.3,21.7161
20260506151000,80955.1,54459.4,67150.0,26495.7,48.6522,12536.3,22.2952
20260506151500,80822.4,54793.8,67150.0,26028.6,47.5029,11956.2,20.939
20260506152000,80721.5,55260.6,67150.0,25460.9,46.0743,11733.1,20.2862
20260506152500,80573.7,55498.8,67150.0,25074.9,45.181,11396.8,19.4283
20260506153000,80469.2,55827.9,67150.0,24641.4,44.1381,11570.1,19.5828
20260506153500,80394.5,56331.4,67150.0,24063.2,42.7172,11172.2,18.7508
20260506154000,80131.6,56718.5,67150.0,23413.2,41.2796,10711.4,17.8739
20260506154500,80057.5,57229.4,67150.0,22828.1,39.8888,10630.4,17.6764
20260506155000,79960.3,57656.6,67150.0,22303.7,38.6837,10702.6,17.6515
20260506155500,79911.2,57941.2,67150.0,21970.0,37.9177,10935.6,18.0719
20260506160000,79814.8,58098.3,67150.0,21716.5,37.3788,10789.6,17.7579
20260506160500,80099.0,58379.5,67150.0,21719.5,37.204,11364.7,18.6756
20260506161000,80021.0,58933.9,67150.0,21087.1,35.7808,11044.5,17.9696
20260506161500,79925.1,59218.9,67150.0,20706.2,34.9656,10893.0,17.7068
20260506162000,79765.3,59836.3,67150.0,19929.0,33.3058,10637.6,17.1315
20260506162500,79508.4,60134.8,67150.0,19373.7,32.2171,10813.1,17.3382
20260506163000,79402.2,60521.4,67150.0,18880.7,31.1968,10557.8,16.93
20260506163500,79320.3,60728.3,67150.0,18592.0,30.615,10646.2,17.054
20260506164000,79013.7,60753.3,67150.0,18260.3,30.0565,10785.1,17.3105
20260506164500,78834.5,61132.7,67150.0,17701.8,28.9564,10490.5,16.7298
20260506165000,78521.4,61243.7,67150.0,17277.7,28.2114,10315.8,16.4335
20260506165500,78444.7,61704.3,67150.0,16740.4,27.13,10001.1,15.8151
20260506170000,80377.7,61632.9,67150.0,18744.8,30.4136,11423.1,18.0826
20260506170500,80879.7,61432.6,67150.0,19447.1,31.6559,12679.3,20.1954
20260506171000,80693.6,61734.7,67150.0,18958.8,30.7102,13230.9,20.9654
20260506171500,80605.7,62400.0,67150.0,18205.7,29.1758,12757.7,20.0167
20260506172000,80599.3,62637.7,67150.0,17961.6,28.6754,12946.5,20.3273
20260506172500,80483.9,62956.4,67150.0,17527.5,27.8407,13167.8,20.5832
20260506173000,80243.5,63168.3,67150.0,17075.1,27.0312,13112.5,20.4364
20260506173500,80202.5,63716.8,67150.0,16485.8,25.8735,13057.5,20.1718
20260506174000,79901.7,63851.5,67150.0,16050.2,25.1368,12785.5,19.7232
20260506174500,79867.6,64030.5,67150.0,15837.1,24.7337,12944.0,19.9039
20260506175000,79759.1,64312.9,67150.0,15446.3,24.0174,12852.0,19.6719
20260506175500,79629.4,64539.8,67150.0,15089.6,23.3804,12519.5,19.1191
20260506180000,79421.9,64562.0,67150.0,14859.8,23.0164,12583.7,19.206
20260506180500,79667.9,64896.0,67150.0,14772.0,22.7625,12608.7,19.1475
20260506181000,79548.5,65262.8,67150.0,14285.7,21.8895,12098.6,18.2417
20260506181500,79460.9,65516.9,67150.0,13944.0,21.283,11885.1,17.8552
20260506182000,79270.8,65785.3,67150.0,13485.5,20.4993,11422.9,17.1024
20260506182500,79146.4,66073.8,67150.0,13072.7,19.7849,10969.3,16.3739
20260506183000,78930.1,66173.8,67150.0,12756.4,19.2771,10812.9,16.1177
20260506183500,78906.2,66466.1,67150.0,12440.1,18.7165,10420.1,15.4618
20260506184000,78800.6,66484.5,67150.0,12316.0,18.5246,10362.3,15.366
20260506184500,78709.5,66723.1,67150.0,11986.5,17.9645,10151.0,15.0141
20260506185000,78614.4,66644.8,67150.0,11969.6,17.9602,10250.3,15.1777
20260506185500,78681.7,66793.8,67150.0,11887.9,17.7979,10518.4,15.5192
20260506190000,78618.6,66672.8,67150.0,11945.8,17.917,10524.2,15.5555
20260506190500,78695.4,66931.4,67150.0,11764.0,17.5762,10438.5,15.3914
20260506191000,78797.8,66735.3,67150.0,12062.5,18.0751,10832.7,15.9833
20260506191500,78671.6,67095.5,67150.0,11576.0,17.253,10452.2,15.3568
20260506192000,78610.9,67055.0,67150.0,11555.9,17.2334,10391.5,15.2876
20260506192500,78634.0,67029.1,67150.0,11604.8,17.3131,10666.6,15.6849
20260506193000,78451.4,67220.4,67150.0,11231.0,16.7078,10560.1,15.5141
20260506193500,78490.7,67599.9,67150.0,10890.8,16.1106,10225.2,14.9268
20260506194000,78527.2,67347.7,67150.0,11179.5,16.5997,10377.9,15.1915
20260506194500,78498.0,67415.7,67150.0,11082.3,16.4388,10295.1,15.0654
20260506195000,78527.0,67354.5,67150.0,11172.5,16.5876,10205.2,14.9348
20260506195500,78468.9,66943.4,67150.0,11525.5,17.2167,10523.1,15.5056
20260506200000,78413.2,67005.5,67150.0,11407.7,17.025,10542.3,15.5203
20260506200500,78577.7,66551.9,67150.0,12025.7,18.0697,11037.7,16.3638
20260506201000,78590.1,66651.2,67150.0,11938.9,17.9125,11178.3,16.5401
20260506201500,78595.2,66324.8,67150.0,12270.5,18.5006,11504.4,17.1041
20260506202000,78482.6,66230.9,67150.0,12251.7,18.4985,11534.5,17.1894
20260506202500,78463.5,66245.2,67150.0,12218.3,18.444,11048.7,16.4584
20260506203000,78421.9,65683.8,67150.0,12738.1,19.393,11375.4,17.0859
20260506203500,78426.4,65890.5,67150.0,12535.9,19.0254,11127.5,16.6535
20260506204000,78321.7,65936.2,67150.0,12385.5,18.7841,10906.6,16.3272
20260506204500,78316.4,65957.9,67150.0,12358.5,18.7369,10566.9,15.8149
20260506205000,78272.3,65638.8,67150.0,12633.5,19.247,10751.5,16.1694
20260506205500,78214.1,65367.5,67150.0,12846.5,19.6528,10312.0,15.5719
20260506210000,78171.1,65125.7,67150.0,13045.5,20.0312,10017.4,15.1818
20260506210500,78299.6,65050.4,67150.0,13249.2,20.3677,10141.8,15.3877
20260506211000,78290.0,64709.9,67150.0,13580.1,20.9862,10393.5,15.845
20260506211500,78244.1,64510.7,67150.0,13733.4,21.2886,9970.0,15.2529
20260506212000,78208.3,64371.9,67150.0,13836.3,21.4944,10488.4,16.0801
20260506212500,78198.7,63991.3,67150.0,14207.4,22.202,10295.5,15.8725
20260506213000,78143.2,64088.2,67150.0,14055.1,21.9308,10241.2,15.7647
20260506213500,78133.7,63827.3,67150.0,14306.4,22.4143,10595.6,16.377
20260506214000,77981.7,63332.4,67150.0,14649.4,23.131,10901.3,16.984
20260506214500,78085.8,63297.8,67150.0,14788.0,23.3625,11036.0,17.1741
20260506215000,77932.7,63096.0,67150.0,14836.7,23.5145,10923.0,17.0787
20260506215500,78026.4,63092.5,67150.0,14933.9,23.6699,10884.6,16.998
20260506220000,77997.4,63198.9,67150.0,14798.6,23.4159,10367.4,16.1626
20260506220500,77963.3,63425.3,67150.0,14538.0,22.9215,9995.15,15.5502
20260506221000,77955.2,63491.7,67150.0,14463.5,22.7802,10124.5,15.7345
20260506221500,77942.4,63328.8,67150.0,14613.6,23.0758,10154.7,15.8178
20260506222000,77930.6,63226.7,67150.0,14703.9,23.2559,9926.14,15.4857
20260506222500,77920.3,62835.1,67150.0,15085.3,24.0078,9933.52,15.5938
20260506223000,77877.8,62818.5,67150.0,15059.3,23.9727,9743.01,15.2958
20260506223500,77869.4,62559.5,67150.0,15309.8,24.4724,9918.0,15.634
20260506224000,77885.1,62334.2,67150.0,15550.9,24.9476,10099.1,15.9763
20260506224500,77886.4,62185.8,67150.0,15700.7,25.248,10244.5,16.2439
20260506225000,77862.9,62254.0,67150.0,15608.9,25.0729,9945.03,15.7582
20260506225500,77863.5,61925.9,67150.0,15937.6,25.7366,10228.7,16.2921
20260506230000,77862.8,61876.0,67150.0,15986.7,25.8367,10190.8,16.2432
20260506230500,77798.6,62092.8,67150.0,15705.8,25.2941,9588.98,15.2311
20260506231000,77800.7,61884.3,67150.0,15916.4,25.7195,9294.59,14.8098
20260506231500,77805.2,61414.9,67150.0,16390.3,26.6879,10185.9,16.351
20260506232000,77796.4,61309.9,67150.0,16486.5,26.8904,10132.4,16.2935
20260506232500,77788.8,61249.0,67150.0,16539.8,27.0042,9733.98,15.6681
20260506233000,77774.1,61033.1,67150.0,16741.1,27.4295,9319.29,15.052
20260506233500,77778.0,60540.2,67150.0,17237.9,28.4734,9517.38,15.4958
20260506234000,77777.2,60018.2,67150.0,17759.0,29.5894,9580.83,15.7281
20260506234500,77772.7,59677.5,67150.0,18095.3,30.3217,8908.39,14.7127
20260506235000,77770.4,59453.8,67150.0,18316.6,30.8081,9017.35,14.9492
20260506235500,77769.4,58958.9,67150.0,18810.5,31.9045,9112.09,15.2311
20260507000000,77759.2,58196.6,67300.0,19562.6,33.6147,9202.09,15.5801
20260507000500,77335.5,58244.3,67300.0,19091.3,32.7779,9270.39,15.6834
20260507001000,77815.6,58165.9,67300.0,19649.7,33.7822,9248.51,15.6679
20260507001500,77361.5,57930.6,67300.0,19431.0,33.5418,8988.23,15.2879
20260507002000,77349.4,57715.0,67300.0,19634.4,34.0195,8974.72,15.3213
20260507002500,77345.0,57200.4,67300.0,20144.6,35.2176,9232.89,15.9015
20260507003000,77330.1,57099.4,67300.0,20230.7,35.4307,8898.87,15.3535
20260507003500,77336.3,56659.9,67300.0,20676.3,36.492,9188.68,15.9745
20260507004000,77328.1,56781.5,67300.0,20546.6,36.1853,9026.36,15.6594
20260507004500,77333.4,56098.4,67300.0,21235.0,37.8531,9431.25,16.558
20260507005000,77330.7,56209.3,67300.0,21121.4,37.5763,9163.35,16.0556
20260507005500,77336.0,55895.1,67300.0,21440.9,38.3591,8977.45,15.817
20260507010000,77330.1,55937.2,67300.0,21392.9,38.2445,8623.83,15.183
20260507010500,77432.9,55647.1,67300.0,21785.8,39.1498,8837.36,15.6335
20260507011000,77381.8,55532.5,67300.0,21849.3,39.3451,8554.2,15.1717
20260507011500,77377.0,55378.3,67300.0,21998.6,39.7243,8506.31,15.1272
20260507012000,77376.8,55220.3,67300.0,22156.5,40.1239,8526.35,15.198
20260507012500,77391.4,55070.8,67300.0,22320.7,40.5309,8024.73,14.3481
20260507013000,77396.3,55074.5,67300.0,22321.8,40.5302,7788.75,13.9243
20260507013500,77391.1,55108.6,67300.0,22282.5,40.4339,7733.53,13.817
20260507014000,77377.9,54903.5,67300.0,22474.5,40.9345,7930.22,14.2184
20260507014500,77383.4,55129.9,67300.0,22253.6,40.3658,7724.15,13.7947
20260507015000,77364.6,54906.6,67300.0,22458.1,40.9024,8144.53,14.6043
20260507015500,77373.5,54669.3,67300.0,22704.2,41.53,8629.23,15.5395
20260507020000,77368.4,54501.5,67300.0,22866.9,41.9564,8709.7,15.7318
20260507020500,76968.1,54445.6,67300.0,22522.5,41.367,8835.87,15.9754
20260507021000,76972.0,54500.0,67300.0,22472.0,41.2329,8828.08,15.9445
20260507021500,76971.0,54242.4,67300.0,22728.6,41.9019,9122.65,16.554
20260507022000,76585.0,54339.8,67300.0,22245.2,40.9371,8668.94,15.7044
20260507022500,76579.7,54235.7,67300.0,22344.0,41.1981,9001.38,16.3375
20260507023000,76572.3,54111.6,67300.0,22460.7,41.5081,9053.21,16.4679
20260507023500,76562.9,53902.2,67300.0,22660.6,42.0403,9267.12,16.9214
20260507024000,76593.4,53941.1,67300.0,22652.3,41.9945,9328.1,17.0189
20260507024500,76594.2,53917.6,67300.0,22676.6,42.0579,9434.65,17.2207
20260507025000,76599.3,53810.9,67300.0,22788.4,42.3489,9488.94,17.3543
20260507025500,76596.1,53725.3,67300.0,22870.9,42.57,9654.52,17.6849
20260507030000,76597.8,53615.0,67300.0,22982.8,42.8664,9785.22,17.9584
20260507030500,76630.0,53702.6,67300.0,22927.4,42.6933,9795.51,17.9484
20260507031000,76616.6,53552.0,67300.0,23064.6,43.0696,9943.57,18.2712
20260507031500,76634.7,53598.1,67300.0,23036.6,42.9803,9830.13,18.0471
20260507032000,76649.8,53570.8,67300.0,23079.0,43.0814,9926.37,18.2316
20260507032500,76662.8,53570.6,67300.0,23092.1,43.106,9920.9,18.2213
20260507033000,76652.6,53500.2,67300.0,23152.4,43.2754,9969.21,18.3328
20260507033500,76646.5,53363.4,67300.0,23283.2,43.6314,10137.5,18.6897
20260507034000,76629.4,53294.4,67300.0,23335.1,43.7853,10142.6,18.7232
20260507034500,76626.4,53374.8,67300.0,23251.6,43.563,10048.7,18.5224
20260507035000,76608.6,53422.2,67300.0,23186.5,43.4024,10033.3,18.4787
20260507035500,76597.1,53343.8,67300.0,23253.3,43.5914,10073.8,18.5802
20260507040000,76586.8,53357.7,67300.0,23229.1,43.5346,10046.8,18.5222
20260507040500,76602.5,53448.5,67300.0,23154.1,43.3203,10114.3,18.6151
20260507041000,76587.8,53528.8,67300.0,23058.9,43.0776,10225.0,18.7911
20260507041500,76588.0,53652.4,67300.0,22935.7,42.7487,10296.6,18.8794
20260507042000,76588.3,53741.4,67300.0,22846.9,42.5127,10484.8,19.1933
20260507042500,76567.9,53721.3,67300.0,22846.7,42.5281,10456.7,19.1489
20260507043000,76562.4,53723.0,67300.0,22839.4,42.5132,10515.1,19.2541
20260507043500,76579.9,53606.9,67300.0,22973.0,42.8545,10312.2,18.9231
20260507044000,76604.5,53652.6,67300.0,22951.9,42.7787,10653.2,19.531
20260507044500,76605.4,53774.1,67300.0,22831.3,42.4578,10682.8,19.5418
20260507045000,76627.2,53720.5,67300.0,22906.6,42.6404,10812.9,19.8
20260507045500,76634.3,53846.2,67300.0,22788.1,42.3207,11061.8,20.2094
20260507050000,76615.4,54022.3,67300.0,22593.1,41.8219,11016.0,20.0722
20260507050500,76776.9,54296.8,67300.0,22480.1,41.4024,11026.7,19.9921
20260507051000,76774.7,54168.7,67300.0,22606.0,41.7325,11165.1,20.2911
20260507051500,76776.3,54147.4,67300.0,22628.8,41.7911,11128.5,20.2325
20260507052000,76789.7,54107.4,67300.0,22682.3,41.921,11844.1,21.5487
20260507052500,76782.6,54504.1,67300.0,22278.6,40.875,11682.7,21.1026
20260507053000,76926.8,54768.8,67300.0,22157.9,40.4572,11304.7,20.3238
20260507053500,76948.0,54772.7,67300.0,22175.3,40.4861,11618.1,20.8858
20260507054000,76971.5,54943.0,67300.0,22028.4,40.0932,11515.0,20.6346
20260507054500,76971.9,55054.9,67300.0,21916.9,39.8092,11721.3,20.9621
20260507055000,77009.6,54763.4,67300.0,22246.2,40.6225,12056.8,21.6712
20260507055500,77028.2,55101.8,67300.0,21926.4,39.7926,11878.7,21.2223
20260507060000,77056.9,54977.1,67300.0,22079.8,40.1617,11956.5,21.4081
20260507060500,77026.6,55510.0,67300.0,21516.5,38.7615,11496.4,20.3906
20260507061000,77104.2,55749.4,67300.0,21354.8,38.305,11457.7,20.2365
20260507061500,77137.9,55978.7,67300.0,21159.2,37.7987,11235.8,19.7652
20260507062000,77227.2,56154.6,67300.0,21072.6,37.526,11198.2,19.6359
20260507062500,77257.2,56225.5,67300.0,21031.7,37.406,11184.4,19.5876
20260507063000,77381.1,55999.3,67300.0,21381.8,38.1823,11447.3,20.1283
20260507063500,77427.0,55891.7,67300.0,21535.3,38.5305,11801.9,20.7913
20260507064000,77557.0,56287.6,67300.0,21269.4,37.7871,11632.5,20.3508
20260507064500,77593.7,56129.3,67300.0,21464.4,38.241,11852.7,20.7936
20260507065000,77682.5,56246.8,67300.0,21435.8,38.1102,11849.6,20.7451
20260507065500,77802.3,56101.1,67300.0,21701.2,38.6824,12064.5,21.176
20260507070000,77920.1,56366.2,67300.0,21553.9,38.2391,11935.8,20.8535
20260507070500,77886.5,56928.6,67300.0,20958.0,36.8145,11442.3,19.7971
20260507071000,77986.7,57022.4,67300.0,20964.3,36.765,11496.8,19.8506
20260507071500,78075.6,57034.4,67300.0,21041.2,36.8922,11714.6,20.2327
20260507072000,78199.8,56761.9,67300.0,21437.9,37.7681,12094.8,20.9838
20260507072500,78294.9,57027.1,67300.0,21267.8,37.2943,12085.6,20.8771
20260507073000,78499.2,56965.6,67300.0,21533.6,37.8011,12384.6,21.4143
20260507073500,78562.8,57043.4,67300.0,21519.4,37.7245,12362.5,21.3476
20260507074000,78814.1,57122.0,67300.0,21692.1,37.975,12455.5,21.4777
20260507074500,78919.9,57213.3,67300.0,21706.6,37.9398,12425.2,21.3919
20260507075000,79140.9,57246.0,67300.0,21894.9,38.247,12276.2,21.0954
20260507075500,79140.5,56803.6,67300.0,22337.0,39.3232,12556.6,21.7714
20260507080000,79332.1,56967.3,67300.0,22364.9,39.2591,13150.5,22.7131
20260507080500,79151.7,57406.7,67300.0,21745.0,37.8788,12469.6,21.3777
20260507081000,79330.3,57565.3,67300.0,21765.0,37.8093,12578.9,21.5012
20260507081500,79464.1,57818.8,67300.0,21645.3,37.4365,12499.1,21.2668
20260507082000,79829.3,57890.4,67300.0,21938.9,37.8974,12857.0,21.824
20260507082500,79917.6,57778.2,67300.0,22139.3,38.3178,13069.9,22.2407
20260507083000,80137.5,58152.4,67300.0,21985.1,37.806,13016.1,22.0057
20260507083500,80175.7,58112.1,67300.0,22063.6,37.9674,12993.4,21.98
20260507084000,80321.3,58536.2,67300.0,21785.0,37.2163,12774.1,21.4736
20260507084500,80275.7,57981.3,67300.0,22294.4,38.451,12644.5,21.486
20260507085000,80723.7,58052.5,67300.0,22671.1,39.0528,12976.4,21.9463
20260507085500,80666.0,57716.9,67300.0,22949.2,39.7616,13107.4,22.2906
20260507090000,80770.6,57885.5,67300.0,22885.1,39.535,12260.8,20.6876
20260507090500,80258.6,57717.6,67300.0,22541.0,39.054,11777.2,19.8341
20260507091000,80364.1,57469.6,67300.0,22894.4,39.8375,11196.4,19.0167
20260507091500,80453.7,57145.3,67300.0,23308.4,40.788,10613.2,18.0708
20260507092000,78936.3,57264.1,67300.0,21672.2,37.8461,8842.28,15.0305
20260507092500,78833.6,57250.7,67300.0,21582.9,37.6989,8229.6,13.9458
20260507093000,78983.7,57215.2,67300.0,21768.5,38.0467,8200.96,13.8979
20260507093500,79419.8,57036.1,67300.0,22383.7,39.2448,8783.09,14.9134
20260507094000,79706.2,57179.0,67300.0,22527.2,39.3977,8973.45,15.1787
20260507094500,79716.2,57023.3,67300.0,22692.8,39.7957,8949.56,15.2103
20260507095000,79805.6,56637.1,67400.0,23168.5,40.9068,9161.18,15.6763
20260507095500,80025.7,56288.9,67400.0,23736.8,42.1696,9605.63,16.5373
20260507100000,79300.6,56075.7,67400.0,23224.9,41.4171,9559.67,16.499
20260507100500,79165.7,56262.5,67400.0,22903.3,40.7079,9405.47,16.1457
20260507101000,79208.8,55727.5,67400.0,23481.3,42.1359,9464.58,16.3203
20260507101500,78903.0,55609.0,67400.0,23294.0,41.889,8689.58,14.9296
20260507102000,79071.8,55768.2,67400.0,23303.5,41.7864,8409.44,14.3673
20260507102500,79191.2,55652.6,67400.0,23538.6,42.2956,8273.75,14.1409
20260507103000,79553.9,55260.4,67400.0,24293.5,43.9619,8867.85,15.2583
20260507103500,79578.9,55401.1,67400.0,24177.7,43.6412,8470.66,14.5489
20260507104000,79632.7,55357.4,67400.0,24275.3,43.852,8390.38,14.4294
20260507104500,79876.4,55189.9,67400.0,24686.4,44.7299,8586.71,14.8728
20260507105000,79910.4,55087.3,67400.0,24823.1,45.0614,8587.31,14.8992
20260507105500,79749.6,55171.5,67400.0,24578.2,44.5487,8456.0,14.5829
20260507110000,79850.6,54803.3,67400.0,25047.3,45.704,8743.11,15.2321
20260507110500,80292.8,54548.4,67400.0,25744.4,47.1955,9507.63,16.6558
20260507111000,80575.8,54471.7,67400.0,26104.1,47.9222,9896.08,17.3377
20260507111500,80783.2,54107.8,67400.0,26675.5,49.3006,10428.8,18.3664
20260507112000,80794.3,53650.3,67400.0,27144.0,50.5942,10685.5,18.7635
20260507112500,80130.2,53775.7,67400.0,26354.5,49.0081,10336.6,17.9693
20260507113000,79962.4,53612.4,67400.0,26350.1,49.1492,10507.4,18.1994
20260507113500,79701.7,53627.2,67400.0,26074.6,48.6219,10374.5,17.9119
20260507114000,79450.8,53274.4,67400.0,26176.4,49.1351,10186.4,17.7047
20260507114500,79421.9,53069.8,67400.0,26352.0,49.6553,10398.1,18.1452
20260507115000,79365.5,52873.0,67400.0,26492.5,50.106,10372.1,18.1508
20260507115500,79337.4,52305.4,67400.0,27032.0,51.681,10830.9,19.1617
20260507120000,79357.1,51638.6,67400.0,27718.5,53.6779,11468.0,20.5311
20260507120500,79124.9,51546.5,67400.0,27578.4,53.502,11145.1,19.9465
20260507121000,79026.0,51132.4,67400.0,27893.6,54.5518,11033.5,19.7963
20260507121500,79015.3,51308.2,67400.0,27707.2,54.0014,10742.6,19.2147
20260507122000,79062.5,51292.8,67400.0,27769.7,54.1395,10733.5,19.2021
20260507122500,79009.5,51170.5,67400.0,27839.0,54.4043,10725.5,19.3006
20260507123000,79133.7,51190.2,67400.0,27943.5,54.5875,11027.2,19.8444
20260507123500,78971.4,51372.0,67400.0,27599.3,53.7244,10749.4,19.2939
20260507124000,79027.6,51558.5,67400.0,27469.1,53.2776,10804.3,19.315
20260507124500,78909.1,51593.7,67400.0,27315.4,52.9434,10794.2,19.3007
20260507125000,79126.3,52157.3,67400.0,26969.0,51.707,10436.3,18.4363
20260507125500,79119.7,52424.2,67400.0,26695.5,50.9222,10773.5,19.028
20260507130000,78951.6,53299.5,67400.0,25652.1,48.1282,9821.94,17.1566
20260507130500,80890.9,54799.7,67400.0,26091.2,47.612,8559.79,14.9145
20260507131000,81854.0,54941.6,67400.0,26912.3,48.9834,9130.8,15.8598
